43	A.Eur	Methanosarcina	M mls	MSLAZ_2326	MSLAZ_2325	MSLAZ_2007	MSLAZ_0647	MSLAZ_0644	MSLAZ_0645	MSLAZ_0075MSLAZ_1028	MSLAZ_0074	MSLAZ_0073	MSLAZ_0072	MSLAZ_0071	MSLAZ_0076	MSLAZ_0077	MSLAZ_0078MSLAZ_2034	MSLAZ_0156	MSLAZ_0160	MSLAZ_0157	MSLAZ_2204	MSLAZ_2202	MSLAZ_2203	MSLAZ_1578	MSLAZ_2785	MSLAZ_2784	MSLAZ_0424	MSLAZ_0425	MSLAZ_1578	MSLAZ_2785	MSLAZ_2784					
44	A.Eur	Methanosarcina	M metm	MSMTP_2411	MSMTP_2412	MSMTP_1759	MSMTP_0685MSMTP_0693	MSMTP_0682MSMTP_0690	MSMTP_0683MSMTP_0691	MSMTP_1079MSMTP_2101MSMTP_3021	MSMTP_3020	MSMTP_3019	MSMTP_3018	MSMTP_3017	MSMTP_3022	MSMTP_3023	MSMTP_1078MSMTP_3024	MSMTP_0100	MSMTP_0096	MSMTP_0099	MSMTP_2284	MSMTP_2282	MSMTP_2283	MSMTP_1469	MSMTP_0364	MSMTP_0365	MSMTP_2735	MSMTP_2736	MSMTP_1469	MSMTP_0364	MSMTP_0365				MSMTP_1177	
45	A.Eur	Methanosarcina	M mef	MSWH1_2331	MSWH1_2330	MSWH1_1306	MSWH1_0794	MSWH1_0791	MSWH1_0792	MSWH1_0192	MSWH1_0193	MSWH1_0194	MSWH1_0195	MSWH1_0196	MSWH1_0191	MSWH1_0190	MSWH1_0189MSWH1_1167	MSWH1_0089	MSWH1_0085	MSWH1_0088	MSWH1_0940	MSWH1_0942	MSWH1_0941	MSWH1_1493	MSWH1_2878	MSWH1_2877	MSWH1_0438	MSWH1_0437	MSWH1_1493	MSWH1_2878	MSWH1_2877				MSWH1_2086	
46	A.Eur	Methanosarcina	M meq	MSWHS_2701	MSWHS_2700	MSWHS_1390	MSWHS_0846	MSWHS_0843	MSWHS_0844	MSWHS_0203	MSWHS_0204	MSWHS_0205	MSWHS_0206	MSWHS_0207	MSWHS_0202	MSWHS_0201	MSWHS_1242MSWHS_0200	MSWHS_0092	MSWHS_0088	MSWHS_0091	MSWHS_0992	MSWHS_0994	MSWHS_0993	MSWHS_1838	MSWHS_2114	MSWHS_2115	MSWHS_0449	MSWHS_0448	MSWHS_1838	MSWHS_2114	MSWHS_2115				MSWHS_3009	
47	A.Eur	Methanosarcina	M msj	MSSAC_3193	MSSAC_3194	MSSAC_2724	MSSAC_3599MSSAC_3456	MSSAC_3602MSSAC_3603MSSAC_3460	MSSAC_3601MSSAC_3459	MSSAC_2650MSSAC_0257	MSSAC_0258	MSSAC_0259	MSSAC_0260	MSSAC_0261	MSSAC_0256	MSSAC_0255	MSSAC_2649MSSAC_0254	MSSAC_4255	MSSAC_4251	MSSAC_4254	MSSAC_3372	MSSAC_3374	MSSAC_3373	MSSAC_2860	MSSAC_3849	MSSAC_3850	MSSAC_0624	MSSAC_0623	MSSAC_2860	MSSAC_3849	MSSAC_3850					
48	A.Eur	Methanosarcina	M msz	MSSIH_1022	MSSIH_1023	MSSIH_1390	MSSIH_3139MSSIH_2984	MSSIH_3142MSSIH_2988	MSSIH_3141MSSIH_2987	MSSIH_2234MSSIH_0220	MSSIH_0221	MSSIH_0222	MSSIH_0223	MSSIH_0224	MSSIH_0219	MSSIH_0218	MSSIH_2233MSSIH_0217	MSSIH_3759	MSSIH_3755	MSSIH_3758	MSSIH_2902	MSSIH_2904	MSSIH_2903	MSSIH_2514	MSSIH_3381	MSSIH_3382	MSSIH_0575	MSSIH_0574	MSSIH_2514	MSSIH_3381	MSSIH_3382					
49	A.Eur	Methanosarcina	M msw	MSSIT_1069	MSSIT_1070	MSSIT_1428	MSSIT_3042MSSIT_3210	MSSIT_3046MSSIT_3214	MSSIT_3045MSSIT_3213	MSSIT_2195MSSIT_0224	MSSIT_0225	MSSIT_0226	MSSIT_0227	MSSIT_0228	MSSIT_0223	MSSIT_0222	MSSIT_2196MSSIT_0221	MSSIT_3838	MSSIT_3834	MSSIT_3837	MSSIT_2946	MSSIT_2948	MSSIT_2947	MSSIT_2558	MSSIT_3450	MSSIT_3451	MSSIT_0607	MSSIT_0606	MSSIT_2558	MSSIT_3450	MSSIT_3451					
50	A.Eur	Methanosarcina	M mthr	MSTHT_1038	MSTHT_1037	MSTHT_0827	MSTHT_2338	MSTHT_2335	MSTHT_2336	MSTHT_2020MSTHT_0918MSTHT_0018	MSTHT_2019	MSTHT_2018	MSTHT_2017	MSTHT_2016	MSTHT_2021	MSTHT_2022	MSTHT_2023MSTHT_0017	MSTHT_1644	MSTHT_1640	MSTHT_1643	MSTHT_2519	MSTHT_2521	MSTHT_2520	MSTHT_0375	MSTHT_1573	MSTHT_1572	MSTHT_2244	MSTHT_2243	MSTHT_0375	MSTHT_1573	MSTHT_1572					
51	A.Eur	Methanosarcina	M mthe	MSTHC_2267	MSTHC_2268	MSTHC_2444	MSTHC_0942	MSTHC_0945	MSTHC_0944	MSTHC_1265MSTHC_0710	MSTHC_1266	MSTHC_1267	MSTHC_1268	MSTHC_1269	MSTHC_1264	MSTHC_1263	MSTHC_1262MSTHC_0711	MSTHC_1645	MSTHC_1649	MSTHC_1646	MSTHC_0766	MSTHC_0764	MSTHC_0765	MSTHC_0346	MSTHC_1716	MSTHC_1717	MSTHC_1036	MSTHC_1037	MSTHC_0346	MSTHC_1716	MSTHC_1717					
52	A.Eur	Methanosarcina	M mhor	MSHOH_0944MSHOH_0945	MSHOH_0943	MSHOH_1582	MSHOH_0737MSHOH_3262	MSHOH_3265MSHOH_0734	MSHOH_3264MSHOH_0735	MSHOH_1254MSHOH_3855MSHOH_1015	MSHOH_3854	MSHOH_3853	MSHOH_3852	MSHOH_3851	MSHOH_3856	MSHOH_3857	MSHOH_1253MSHOH_3858	MSHOH_0084	MSHOH_0080	MSHOH_0083	MSHOH_1117	MSHOH_1119	MSHOH_1118	MSHOH_1797MSHOH_1419	MSHOH_0417MSHOH_1798	MSHOH_1799MSHOH_0418	MSHOH_3536	MSHOH_3537	MSHOH_1797MSHOH_1419	MSHOH_0417MSHOH_1798	MSHOH_1799MSHOH_0418	MSHOH_1796			MSHOH_1794	MSHOH_1795
53	A.Eur	Methanosarcina	M mfz	AOB57_011255	AOB57_011260	AOB57_012365	AOB57_003745	AOB57_003760	AOB57_003755	AOB57_002455AOB57_009415	AOB57_009410	AOB57_009405	AOB57_009400	AOB57_009395	AOB57_009420	AOB57_009425	AOB57_002460AOB57_009430	AOB57_007335	AOB57_007315	AOB57_007330	AOB57_002775	AOB57_002765	AOB57_002770	AOB57_000365	AOB57_006960	AOB57_006955	AOB57_004610	AOB57_004615	AOB57_000365	AOB57_006960	AOB57_006955					
54	A.Eur	Methanococcoides	M mbu			Mbur_0999Mbur_0608Mbur_1137	Mbur_0860	Mbur_0863	Mbur_0862	Mbur_1521	Mbur_1522	Mbur_1523	Mbur_1524	Mbur_1525	Mbur_1520	Mbur_1519	Mbur_1518Mbur_2244	Mbur_2417	Mbur_2421	Mbur_2418				Mbur_0552	Mbur_1517	Mbur_1516	Mbur_2437Mbur_0470	Mbur_2436	Mbur_0552	Mbur_1517	Mbur_1516					
55	A.Eur	Methanococcoides	M mmet			MCMEM_1345MCMEM_1048MCMEM_1080MCMEM_1488MCMEM_1234	MCMEM_0992	MCMEM_0995	MCMEM_0994	MCMEM_1986MCMEM_0396	MCMEM_1985	MCMEM_1984	MCMEM_1983	MCMEM_1982	MCMEM_1987	MCMEM_1988	MCMEM_1989MCMEM_0397	MCMEM_0559	MCMEM_0563	MCMEM_0560				MCMEM_1365	MCMEM_1990	MCMEM_1991	MCMEM_0579MCMEM_0900	MCMEM_0578	MCMEM_1365	MCMEM_1990	MCMEM_1991					
56	A.Eur	Methanococcoides	M melo			J7W08_03860J7W08_04055J7W08_04725J7W08_06230	J7W08_03310	J7W08_03325	J7W08_03320	J7W08_08820J7W08_12175	J7W08_08815	J7W08_08810	J7W08_08805	J7W08_08800	J7W08_08825	J7W08_08830	J7W08_08835J7W08_12180	J7W08_00830	J7W08_00850	J7W08_00835				J7W08_05460	J7W08_08845	J7W08_08850	J7W08_00930J7W08_03275	J7W08_00925	J7W08_05460	J7W08_08845	J7W08_08850					
57	A.Eur	Methanohalophilus	M mmh			Mmah_1009Mmah_1375	Mmah_1168	Mmah_1171	Mmah_1170	Mmah_0402Mmah_1285Mmah_1780	Mmah_1779	Mmah_1778	Mmah_1777	Mmah_1776	Mmah_1781	Mmah_1782	Mmah_0403Mmah_1783	Mmah_0612	Mmah_0616	Mmah_0613	Mmah_0415	Mmah_0417	Mmah_0416	Mmah_0955	Mmah_1786	Mmah_1787	Mmah_0633Mmah_0146Mmah_0921	Mmah_0632	Mmah_0955	Mmah_1786	Mmah_1787					
58	A.Eur	Methanohalophilus	M mhaz			BHR79_08525BHR79_06785	BHR79_07695	BHR79_07680	BHR79_07685	BHR79_04770BHR79_01485	BHR79_04775	BHR79_04780	BHR79_04785	BHR79_04790	BHR79_04765	BHR79_04760	BHR79_04755BHR79_01480	BHR79_00310	BHR79_00290	BHR79_00305	BHR79_01405	BHR79_01395	BHR79_01400	BHR79_08795	BHR79_04740	BHR79_04735	BHR79_00205BHR79_08975BHR79_02695	BHR79_00210	BHR79_08795	BHR79_04740	BHR79_04735					
59	A.Eur	Methanohalobium	M mev			Metev_0523	Metev_0424	Metev_0421	Metev_0422	Metev_2020Metev_1388	Metev_2019	Metev_2018	Metev_2017	Metev_2016	Metev_2021	Metev_2022	Metev_2023Metev_1386	Metev_0902	Metev_0906	Metev_0903				Metev_1441	Metev_1472	Metev_1473	Metev_0542Metev_1534	Metev_0541	Metev_1441	Metev_1472	Metev_1473					
60	A.Eur	Methanosalsum	M mzh			Mzhil_0901Mzhil_1234	Mzhil_1135	Mzhil_1132	Mzhil_1133	Mzhil_0754Mzhil_1721	Mzhil_1720	Mzhil_1719	Mzhil_1718	Mzhil_1717	Mzhil_1722	Mzhil_1723	Mzhil_0753Mzhil_1724	Mzhil_0857	Mzhil_0853	Mzhil_0856	Mzhil_0728	Mzhil_0726	Mzhil_0727	Mzhil_0654	Mzhil_0328	Mzhil_0329	Mzhil_0598	Mzhil_0597	Mzhil_0654	Mzhil_0328	Mzhil_0329					
61	A.Eur	Methanolobus	M mpy			Mpsy_0058Mpsy_1864	Mpsy_2893	Mpsy_2890	Mpsy_2891	Mpsy_0233Mpsy_2185	Mpsy_2186	Mpsy_2187	Mpsy_2188	Mpsy_2189	Mpsy_2184	Mpsy_2183	Mpsy_2182	Mpsy_0828	Mpsy_0832	Mpsy_0829				Mpsy_2940Mpsy_2951	Mpsy_1377Mpsy_2939	Mpsy_1376Mpsy_2938	Mpsy_0936	Mpsy_0935	Mpsy_2940Mpsy_2951	Mpsy_1377Mpsy_2939	Mpsy_1376Mpsy_2938	Mpsy_2942			Mpsy_2944	Mpsy_2943
62	A.Eur	Methanolobus	M mzi			HWN40_07275HWN40_12850HWN40_02685	HWN40_08235	HWN40_08250	HWN40_08245	HWN40_11280	HWN40_11275	HWN40_11270	HWN40_11265	HWN40_11260	HWN40_11285	HWN40_11290	HWN40_11295	HWN40_04520	HWN40_04500	HWN40_04515				HWN40_07675	HWN40_01880	HWN40_01885	HWN40_03860HWN40_05290	HWN40_03865	HWN40_07675	HWN40_01880	HWN40_01885					
63	A.Eur	Methanomethylovorans	M mhz			Metho_1338Metho_2047Metho_2385	Metho_0977	Metho_0980	Metho_0979	Metho_2092Metho_0912	Metho_2093	Metho_2094	Metho_2095	Metho_2096	Metho_2091	Metho_2090	Metho_2089	Metho_1670	Metho_1666	Metho_1669				Metho_1079	Metho_0299	Metho_0300	Metho_1506Metho_1043	Metho_1505	Metho_1079	Metho_0299	Metho_0300					
64	A.Eur	Methanothrix	M mtp			Mthe_0155Mthe_1195Mthe_1194Mthe_1196Mthe_1413	Mthe_0290	Mthe_0287	Mthe_0288	Mthe_1381	Mthe_1382	Mthe_1383	Mthe_1384	Mthe_1385	Mthe_1380	Mthe_1379	Mthe_1654Mthe_1378	Mthe_0569	Mthe_0572	Mthe_0570				Mthe_1576	Mthe_1573	Mthe_1574	Mthe_0980	Mthe_0981	Mthe_1576	Mthe_1573	Mthe_1574				Mthe_1339	
65	A.Eur	Methanothrix	M mcj			MCON_0780MCON_0556MCON_0558MCON_0559MCON_0561MCON_2868	MCON_1942MCON_1330	MCON_1325	MCON_1326	MCON_1071MCON_2872	MCON_1072	MCON_1073	MCON_1074	MCON_1075	MCON_1070	MCON_1069	MCON_1068MCON_2873	MCON_0759	MCON_0762	MCON_0760				MCON_3279	MCON_3283	MCON_3282	MCON_3442	MCON_3441	MCON_3279	MCON_3283	MCON_3282				MCON_2237	
66	A.Eur	Methanothrix	M mhi			Mhar_0749Mhar_0751Mhar_0752Mhar_1291Mhar_0585	Mhar_0791Mhar_2326	Mhar_2322	Mhar_2323	Mhar_1269Mhar_2094	Mhar_2093	Mhar_2092	Mhar_2091	Mhar_2090	Mhar_2095	Mhar_2096	Mhar_1473Mhar_2097	Mhar_0498	Mhar_0495	Mhar_0497				Mhar_0607	Mhar_0604	Mhar_0605	Mhar_0793	Mhar_0792	Mhar_0607	Mhar_0604	Mhar_0605				Mhar_0325Mhar_1282Mhar_1628Mhar_1941	Mhar_0324
67	A.Eur	Methanospirillum	M mhu			Mhun_0592Mhun_1721Mhun_2392Mhun_0352Mhun_0567	Mhun_0688	Mhun_0686	Mhun_0687	Mhun_2172Mhun_2174	Mhun_2171	Mhun_2170	Mhun_2169	Mhun_2168	Mhun_2173		Mhun_2175	Mhun_2148	Mhun_2144	Mhun_2147				Mhun_1838Mhun_0622	Mhun_1837	Mhun_1836			Mhun_1838Mhun_0622	Mhun_1837	Mhun_1836	Mhun_1839Mhun_1842			Mhun_3238Mhun_2023Mhun_1833Mhun_1813Mhun_2021	Mhun_2020Mhun_1814Mhun_2022Mhun_1832Mhun_3237
68	A.Eur	Methanospirillum	M mrtj			KHC33_05830KHC33_08670KHC33_10510KHC33_12530KHC33_16565	KHC33_09840	KHC33_09850	KHC33_09845	KHC33_15220KHC33_15230	KHC33_15215	KHC33_15210	KHC33_15205	KHC33_15200	KHC33_15225		KHC33_15235	KHC33_15130	KHC33_15110	KHC33_15125				KHC33_05215KHC33_10335	KHC33_05220	KHC33_05225			KHC33_05215KHC33_10335	KHC33_05220	KHC33_05225	KHC33_05210			KHC33_00530KHC33_05240KHC33_05340KHC33_10640KHC33_14310KHC33_14320	KHC33_00535KHC33_05245KHC33_05335KHC33_10635KHC33_14315KHC33_14325
69	A.Eur	Methanoculleus	M mbg			BN140_0034BN140_0978BN140_1312BN140_2190	BN140_2375	BN140_2373	BN140_2374	BN140_1743BN140_1745	BN140_1742	BN140_1741	BN140_1740	BN140_1739	BN140_1744		BN140_1746	BN140_1521BN140_1738	BN140_1524BN140_1734	BN140_1522BN140_1737				BN140_0752BN140_1728	BN140_1727	BN140_1726			BN140_0752BN140_1728	BN140_1727	BN140_1726	BN140_1729	BN140_1835	BN140_1834	BN140_0842BN140_1329BN140_1327BN140_2198	BN140_0841BN140_1328BN140_1330BN140_2197
70	A.Eur	Methanoculleus	M mema			MMAB1_1666MMAB1_1301MMAB1_2905	MMAB1_3162	MMAB1_3159	MMAB1_3161	MMAB1_2241MMAB1_2243	MMAB1_2239	MMAB1_2238	MMAB1_2237	MMAB1_2236	MMAB1_2242		MMAB1_2244	MMAB1_2235MMAB1_1952	MMAB1_2231MMAB1_1956	MMAB1_2234MMAB1_1953				MMAB1_2223MMAB1_0971	MMAB1_2222	MMAB1_2221			MMAB1_2223MMAB1_0971	MMAB1_2222	MMAB1_2221	MMAB1_2224	MMAB1_2368	MMAB1_2367	MMAB1_1106MMAB1_1689MMAB1_2914	MMAB1_1690MMAB1_2913MMAB1_1105
71	A.Eur	Methanoregula	M mbn			Mboo_0915Mboo_1681Mboo_1682Mboo_0066	Mboo_1371Mboo_1196	Mboo_1369Mboo_1194	Mboo_1370Mboo_1195	Mboo_0569Mboo_0567	Mboo_0570	Mboo_0571	Mboo_0572	Mboo_0573	Mboo_0568		Mboo_0566	Mboo_0582	Mboo_0586	Mboo_0583				Mboo_0588Mboo_1839	Mboo_0589	Mboo_0590			Mboo_0588Mboo_1839	Mboo_0589	Mboo_0590	Mboo_0587			Mboo_0923	Mboo_0924
72	A.Eur	Methanoregula	M mfo			Metfor_0086Metfor_1874Metfor_1359Metfor_1360	Metfor_1453Metfor_1719	Metfor_1717Metfor_1455	Metfor_1454Metfor_1718	Metfor_2618Metfor_2620	Metfor_2617	Metfor_2616	Metfor_2615	Metfor_2614	Metfor_2619		Metfor_2621	Metfor_0874Metfor_2609	Metfor_0871Metfor_2605	Metfor_0873Metfor_2608				Metfor_2603Metfor_1137	Metfor_2602	Metfor_2601			Metfor_2603Metfor_1137	Metfor_2602	Metfor_2601	Metfor_2604			Metfor_0677Metfor_0650Metfor_0647	Metfor_0648Metfor_0651Metfor_0678
73	A.Eur	Methanosphaerula	M mpl			Mpal_1319Mpal_1834Mpal_1835Mpal_0491	Mpal_0803	Mpal_0805	Mpal_0804	Mpal_2314Mpal_2316Mpal_2572	Mpal_2313	Mpal_2312	Mpal_2311	Mpal_2310	Mpal_2315		Mpal_2317	Mpal_2309	Mpal_2305	Mpal_2308				Mpal_2239Mpal_2540	Mpal_2240	Mpal_2241	Mpal_0771	Mpal_0770	Mpal_2239Mpal_2540	Mpal_2240	Mpal_2241	Mpal_2238			Mpal_0578Mpal_0196	Mpal_0577Mpal_0195
74	A.Eur	Methanocella	M rci			RCIX1692RRC211	LRC459	LRC463	LRC461	RCIX2068RCIX2069	RCIX2067	RCIX2066	RCIX2065	RCIX2064		RCIX2070	RCIX2071	RCIX2063	RCIX2059	RCIX2062	LRC437	LRC438	LRC439	RCIX596RRC258	RRC257RCIX595	RRC256RCIX594			RCIX596RRC258	RRC257RCIX595	RRC256RCIX594	RCIX597RRC259	RCIX590RCIX473	RCIX591RCIX474	RRC251RCIX2378RCIX2373RCIX1628	RCIX2376RRC252RCIX2372RCIX1630
