220	A.Eur	Natronorubrum	M nbg	DV706_04180	DV706_04200	DV706_04175	DV706_14510	DV706_06145
221	A.Eur	Natronorubrum	M nas	GCU68_09400	GCU68_09425	GCU68_09395	GCU68_14710	GCU68_07735
222	A.Eur	Natronorubrum	M hda	BB347_10780	BB347_10765	BB347_10785	BB347_05240	BB347_11945
223	A.Eur	Saliphagus	M sawl	NGM29_15930	NGM29_04345	NGM29_15925	NGM29_11995	NGM29_00755
224	A.Eur	Methanoliparum	M melu	MTLP_05330	MTLP_05340	MTLP_05320	MTLP_06820	MTLP_05040
225	A.Eur	Methanonatronarchaeum	M meam	MU439_00985	MU439_00990	MU439_00975	MU439_06170	MU439_04190
226	A.Tha	Nitrosopumilus	M nmr	Nmar_0593	Nmar_0592	Nmar_0625	Nmar_0626	Nmar_0667
227	A.Tha	Nitrosopumilus	M nir	NSED_03100	NSED_03095	NSED_03220	NSED_03225	NSED_03390
228	A.Tha	Nitrosopumilus	M nkr	NKOR_03090	NKOR_03085	NKOR_03200	NKOR_03205	NKOR_03420
229	A.Tha	Nitrosopumilus	M nid	NPIRD3C_1665	NPIRD3C_1666	NPIRD3C_1642	NPIRD3C_1641	NPIRD3C_1606
230	A.Tha	Nitrosopumilus	M nin	NADRNF5_1568	NADRNF5_1569	NADRNF5_1525	NADRNF5_1524	NADRNF5_1488
231	A.Tha	Nitrosopumilus	M niw	Nisw_01895	Nisw_01900	Nisw_01785	Nisw_01780	Nisw_01585
232	A.Tha	Nitrosopumilus	M ncl	C5F47_06145	C5F47_06150	C5F47_05950	C5F47_05945	C5F47_05770
233	A.Tha	Nitrosopumilus	M nox	C5F49_05905	C5F49_05910	C5F49_05790	C5F49_05785	C5F49_05620
234	A.Tha	Nitrosopumilus	M nue	C5F50_04485	C5F50_04480	C5F50_04630	C5F50_04635	C5F50_04820
235	A.Tha	Nitrosopumilus	M nip	NsoK4_05350	NsoK4_05355	NsoK4_05240	NsoK4_05235	NsoK4_05065
236	A.Tha	Nitrosopumilus	M nzt	NZOSNM25_001397	NZOSNM25_001398	NZOSNM25_001370	NZOSNM25_001369	NZOSNM25_001339
237	A.Tha	Nitrosomarinus	M nct	NMSP_1083	NMSP_1084	NMSP_1059	NMSP_1058	NMSP_1031
238	A.Tha	Nitrosarchaeum	M nic	DSQ20_03195	DSQ20_03190	DSQ20_03320	DSQ20_03325	DSQ20_03530
239	A.Tha	Nitrososphaera	M nga	Ngar_c12340	Ngar_c12350	Ngar_c13860	Ngar_c13870	Ngar_c21810
240	A.Tha	Nitrososphaera	M nvn	NVIE_011290	NVIE_011280	NVIE_001520	NVIE_001510	NVIE_008200
241	A.Tha	Nitrososphaera	M nev	NTE_02503	NTE_02502	NTE_01464	NTE_01463	NTE_02235
242	A.Tha	Nitrosocosmicus	M taa	NMY3_02530	NMY3_02529	NMY3_01424	NMY3_01423	NMY3_02366
243	A.Tha	Nitrosocosmicus	M nfn	NFRAN_0114	NFRAN_0113	NFRAN_2319	NFRAN_2318	NFRAN_3105
244	A.Tha	Nitrosocaldus	M ncv	NCAV_0879	NCAV_0880	NCAV_1165	NCAV_1164	NCAV_0779
245	A.Tha	Cenarchaeum	M csy	CENSYa_1239	CENSYa_1240	CENSYa_1216	CENSYa_1217	CENSYa_0366
246	A.Tha	Nitrosotenuis	M tah	SU86_003150	SU86_003155	SU86_003070	SU86_003065	SU86_002855
247	A.Tha	Nitrosotenuis	M niu	DSQ19_03445	DSQ19_03440	DSQ19_03540	DSQ19_03545	DSQ19_03755
248	A.Tha	Nitrosotalea	M ndv	NDEV_0672	NDEV_0671	NDEV_0696	NDEV_0695	NDEV_0752
