35	A.Eur	Methanobrevibacter	M mmil	sm9_2173	sm9_2174	sm9_2172	sm9_2175		sm9_2177sm9_1704	sm9_2176	sm9_2178	sm9_0727sm9_2108	sm9_1330	sm9_1352sm9_0086	sm9_0397sm9_1140	sm9_0419	sm9_0659sm9_2022	sm9_2023	sm9_2024	sm9_2025	sm9_2026	sm9_2021	sm9_2020	sm9_2019sm9_1915	sm9_1353sm9_2027	sm9_1356sm9_2031	sm9_1354sm9_2028	sm9_0984	sm9_0983	sm9_0982	sm9_2251	sm9_1716	sm9_1717			sm9_2251	sm9_1716	sm9_1717	sm9_2013sm9_1348	sm9_2011	sm9_2012	sm9_2183sm9_1350	sm9_1349sm9_2182
36	A.Eur	Methanobrevibacter	M meye	TL18_00985	TL18_00980	TL18_00990	TL18_00975		TL18_07570TL18_00955TL18_00965	TL18_00970	TL18_00960	TL18_03515TL18_09675	TL18_04360	TL18_10280	TL18_01655TL18_01650	TL18_02180	TL18_08555TL18_09295	TL18_09300	TL18_09305	TL18_09310	TL18_09315	TL18_09290	TL18_09285	TL18_09280	TL18_09320	TL18_09340	TL18_09325	TL18_05450	TL18_05455	TL18_05460	TL18_00375	TL18_07635	TL18_07640			TL18_00375	TL18_07635	TL18_07640	TL18_09250TL18_01680	TL18_09240	TL18_09245	TL18_01670	TL18_00925TL18_01675
37	A.Eur	Methanobrevibacter	M mol	YLM1_0040	YLM1_0039	YLM1_0041	YLM1_0038		YLM1_0421YLM1_0036	YLM1_0037	YLM1_0035	YLM1_0892YLM1_1463	YLM1_1103	YLM1_1676	YLM1_0193	YLM1_0233	YLM1_1374YLM1_0116YLM1_0712	YLM1_1375	YLM1_1376	YLM1_1377	YLM1_1378	YLM1_1373	YLM1_1372	YLM1_1370YLM1_1371	YLM1_1379YLM1_1111	YLM1_1383YLM1_1108	YLM1_1380YLM1_1110	YLM1_0874	YLM1_0875	YLM1_0876	YLM1_1554	YLM1_0405	YLM1_0404	YLM1_0621		YLM1_1554	YLM1_0405	YLM1_0404	YLM1_1364YLM1_1104YLM1_1538	YLM1_1362	YLM1_1363	YLM1_1106YLM1_0030YLM1_1540	YLM1_0031YLM1_1539YLM1_1105
38	A.Eur	Methanobrevibacter	M maro	MarbSA_13650	MarbSA_13640	MarbSA_13660	MarbSA_13630	MarbSA_09410	MarbSA_07900MarbSA_13610	MarbSA_13620	MarbSA_13600	MarbSA_03240MarbSA_10120	MarbSA_04250	MarbSA_11530		MarbSA_08410	MarbSA_15470	MarbSA_15460	MarbSA_15450	MarbSA_15440	MarbSA_15430	MarbSA_15480	MarbSA_15490	MarbSA_15500	MarbSA_15420	MarbSA_15380	MarbSA_15410	MarbSA_15570	MarbSA_01720MarbSA_15580	MarbSA_01730MarbSA_15590	MarbSA_12720	MarbSA_07060	MarbSA_07070			MarbSA_12720	MarbSA_07060	MarbSA_07070	MarbSA_15620	MarbSA_15640	MarbSA_15630	MarbSA_13560	MarbSA_13570
39	A.Eur	Methanobrevibacter	M metv	K4897_04225	K4897_04230	K4897_04220	K4897_04235		K4897_04245K4897_07595	K4897_04240	K4897_04250	K4897_02055K4897_06005	K4897_00150	K4897_05370	K4897_03430	K4897_03275	K4897_06415	K4897_06410	K4897_06405	K4897_06400	K4897_06395	K4897_06420	K4897_06425	K4897_03705K4897_06430	K4897_06390	K4897_06370	K4897_06385	K4897_00835	K4897_00840	K4897_00845	K4897_04645	K4897_07520	K4897_07515	K4897_09005		K4897_04645	K4897_07520	K4897_07515	K4897_06460K4897_08130	K4897_06470	K4897_06465	K4897_04275K4897_08140	K4897_04270K4897_08135
40	A.Eur	Methanobacterium	M mel	Metbo_2509	Metbo_2510	Metbo_2508	Metbo_2511	Metbo_2505Metbo_2052	Metbo_2502Metbo_2513	Metbo_2512	Metbo_2514	Metbo_0252Metbo_1272	Metbo_2195	Metbo_0080		Metbo_0510	Metbo_0358	Metbo_0357	Metbo_0356	Metbo_0355	Metbo_0354	Metbo_0359	Metbo_0360	Metbo_0361	Metbo_0353Metbo_2281	Metbo_0349Metbo_2278	Metbo_0352Metbo_2280	Metbo_1205Metbo_2477	Metbo_1206Metbo_2478Metbo_1249	Metbo_1207Metbo_2479	Metbo_0164	Metbo_0701	Metbo_0700			Metbo_0164	Metbo_0701	Metbo_0700	Metbo_0368	Metbo_0370Metbo_0639	Metbo_0369Metbo_0640		
41	A.Eur	Methanobacterium	M mew	MSWAN_0127	MSWAN_0126	MSWAN_0128	MSWAN_0125	MSWAN_0145	MSWAN_0150MSWAN_0051MSWAN_0123	MSWAN_0124	MSWAN_0122	MSWAN_2195MSWAN_0958	MSWAN_0451	MSWAN_0008		MSWAN_1889	MSWAN_2051	MSWAN_2052	MSWAN_2053	MSWAN_2054	MSWAN_2055	MSWAN_2050	MSWAN_2049	MSWAN_2048	MSWAN_2056	MSWAN_2060	MSWAN_2057	MSWAN_1005MSWAN_0048	MSWAN_1004MSWAN_0047	MSWAN_1003MSWAN_0046	MSWAN_2320	MSWAN_1552	MSWAN_1553	MSWAN_1269		MSWAN_2320	MSWAN_1552	MSWAN_1553	MSWAN_2040MSWAN_0114	MSWAN_2038MSWAN_1717	MSWAN_2039MSWAN_1716	MSWAN_0116	MSWAN_0113MSWAN_0115
42	A.Eur	Methanobacterium	M meth	MBMB1_0114	MBMB1_0113	MBMB1_0115	MBMB1_0112	MBMB1_0134MBMB1_1997MBMB1_1993	MBMB1_0143MBMB1_0110	MBMB1_0111	MBMB1_0065	MBMB1_1128MBMB1_1832	MBMB1_0537	MBMB1_0003		MBMB1_1520	MBMB1_0243MBMB1_1677	MBMB1_1678	MBMB1_1679	MBMB1_1680	MBMB1_1681	MBMB1_1676	MBMB1_1675	MBMB1_1674	MBMB1_1682MBMB1_1825	MBMB1_1686MBMB1_1822	MBMB1_1683MBMB1_1824	MBMB1_1157	MBMB1_1152	MBMB1_1151	MBMB1_1958	MBMB1_1274	MBMB1_1275	MBMB1_0927		MBMB1_1958	MBMB1_1274	MBMB1_1275	MBMB1_1663	MBMB1_1340MBMB1_1661	MBMB1_1339MBMB1_1662	MBMB1_0104	MBMB1_0103
43	A.Eur	Methanobacterium	M mfc	BRM9_0178	BRM9_0177	BRM9_0179	BRM9_0176	BRM9_0202BRM9_2346BRM9_2342	BRM9_0211BRM9_0174	BRM9_0175	BRM9_0128	BRM9_1337BRM9_2162	BRM9_1751	BRM9_0042		BRM9_0745	BRM9_1713BRM9_2057BRM9_0930	BRM9_0931	BRM9_0932	BRM9_0933	BRM9_0934	BRM9_0929	BRM9_0928	BRM9_0927	BRM9_2156BRM9_0935	BRM9_2153BRM9_0939	BRM9_2155BRM9_0936	BRM9_1364	BRM9_1363	BRM9_1362	BRM9_2298	BRM9_0490	BRM9_0491			BRM9_2298	BRM9_0490	BRM9_0491	BRM9_0915	BRM9_0563BRM9_0913	BRM9_0562BRM9_0914	BRM9_0168	BRM9_0167
44	A.Eur	Methanobacterium	M mfi	DSM1535_1496	DSM1535_1495	DSM1535_1497	DSM1535_1494	DSM1535_1518DSM1535_1277DSM1535_1273	DSM1535_1527DSM1535_1492	DSM1535_1493	DSM1535_1451	DSM1535_2022DSM1535_1101	DSM1535_2390	DSM1535_1363		DSM1535_0704	DSM1535_1631DSM1535_0900	DSM1535_0901	DSM1535_0902	DSM1535_0903	DSM1535_0904	DSM1535_0899	DSM1535_0898	DSM1535_0897	DSM1535_0905DSM1535_1095	DSM1535_0909DSM1535_1092	DSM1535_0906DSM1535_1094	DSM1535_2055	DSM1535_2048	DSM1535_2047	DSM1535_1232	DSM1535_0471	DSM1535_0472			DSM1535_1232	DSM1535_0471	DSM1535_0472	DSM1535_0883	DSM1535_0881DSM1535_0544	DSM1535_0882DSM1535_0543	DSM1535_1486	DSM1535_1485
45	A.Eur	Methanobacterium	M mcub	MCBB_0129	MCBB_0131	MCBB_0130	MCBB_0128	MCBB_2290	MCBB_0126MCBB_0152	MCBB_0127	MCBB_0125	MCBB_1014MCBB_2124	MCBB_0462	MCBB_0002		MCBB_1769	MCBB_1144MCBB_1980	MCBB_1981	MCBB_1982	MCBB_1983	MCBB_1984	MCBB_1979	MCBB_1978	MCBB_1977	MCBB_1985	MCBB_1989	MCBB_1986	MCBB_1057	MCBB_1056	MCBB_1055	MCBB_2243	MCBB_1489	MCBB_1490			MCBB_2243	MCBB_1489	MCBB_1490	MCBB_1968MCBB_2030	MCBB_1580MCBB_1966	MCBB_1579MCBB_1967	MCBB_2028	MCBB_2031MCBB_2029
46	A.Eur	Methanobacterium	M msub	BK009_10365	BK009_10375	BK009_10370	BK009_10360	BK009_09240	BK009_10350BK009_10500	BK009_10355	BK009_10015	BK009_08310BK009_02535	BK009_00605	BK009_09725		BK009_06580	BK009_07380	BK009_07385	BK009_07390	BK009_07395	BK009_07400	BK009_07375	BK009_07370	BK009_07365	BK009_08295BK009_07405	BK009_08280BK009_07425	BK009_08290BK009_07410	BK009_02465	BK009_02470	BK009_02475	BK009_09050	BK009_05285	BK009_05290	BK009_03990		BK009_09050	BK009_05285	BK009_05290	BK009_10245BK009_07315	BK009_05685BK009_07305	BK009_05680BK009_07310	BK009_10255	BK009_10240BK009_10250
47	A.Eur	Methanobacterium	M metn	BK008_05995	BK008_06005	BK008_06000	BK008_05990	BK008_04865	BK008_05980BK008_06135	BK008_05985	BK008_05725	BK008_03985BK008_10190	BK008_08410	BK008_05395		BK008_02175	BK008_03035BK008_00460	BK008_03040	BK008_03045	BK008_03050	BK008_03055	BK008_03030	BK008_03025	BK008_03020	BK008_03970BK008_03060	BK008_03955BK008_03080	BK008_03965BK008_03065	BK008_10120	BK008_10125	BK008_10130	BK008_04670	BK008_00830	BK008_00835	BK008_11685		BK008_04670	BK008_00830	BK008_00835	BK008_05870BK008_02965	BK008_01230BK008_02955	BK008_01225BK008_02960	BK008_05880	BK008_05865BK008_05875
48	A.Eur	Methanobacterium	M mett	CIT01_06290	CIT01_06285	CIT01_06295	CIT01_06280	CIT01_05065CIT01_06905CIT01_06335	CIT01_06270CIT01_06355CIT01_09815	CIT01_06275	CIT01_06265	CIT01_00445CIT01_04260	CIT01_01545	CIT01_05640	CIT01_01065	CIT01_07510	CIT01_00975CIT01_03605	CIT01_03610	CIT01_03615	CIT01_03620	CIT01_03625	CIT01_03600	CIT01_03595	CIT01_03590	CIT01_01115CIT01_03630	CIT01_01100CIT01_03650	CIT01_01110CIT01_03635				CIT01_05280	CIT01_08470	CIT01_08465			CIT01_05280	CIT01_08470	CIT01_08465	CIT01_01085CIT01_03560	CIT01_03550CIT01_08175	CIT01_03555CIT01_08180	CIT01_01075	CIT01_01080
49	A.Eur	Methanobacterium	M meto	CIT02_06450	CIT02_06455	CIT02_06445	CIT02_06460	CIT02_07510CIT02_06350CIT02_07535	CIT02_06470CIT02_06295	CIT02_06465	CIT02_06695	CIT02_02460CIT02_08420	CIT02_04240	CIT02_07115		CIT02_10410	CIT02_09505CIT02_05770	CIT02_09500	CIT02_09495	CIT02_09490	CIT02_09485	CIT02_09510	CIT02_09515	CIT02_09520	CIT02_09480CIT02_08450	CIT02_09460CIT02_08465	CIT02_09475CIT02_08455	CIT02_02625	CIT02_02590	CIT02_02585	CIT02_07740	CIT02_11685	CIT02_11680			CIT02_07740	CIT02_11685	CIT02_11680	CIT02_09580	CIT02_09590CIT02_11280	CIT02_09585CIT02_11285	CIT02_06500	CIT02_06505
50	A.Eur	Methanobacterium	M meme	HYG87_07105	HYG87_07115	HYG87_07110	HYG87_07100	HYG87_07785	HYG87_07090HYG87_07175	HYG87_07095	HYG87_07085	HYG87_01525HYG87_05445	HYG87_03185	HYG87_06515	HYG87_04865	HYG87_08125	HYG87_04960	HYG87_04965	HYG87_04970	HYG87_04975	HYG87_04980	HYG87_04955	HYG87_04950	HYG87_04945	HYG87_00780HYG87_04985	HYG87_00765HYG87_05005	HYG87_00775HYG87_04990	HYG87_01385	HYG87_01390	HYG87_01395	HYG87_06125	HYG87_08910	HYG87_08905	HYG87_10385		HYG87_06125	HYG87_08910	HYG87_08905	HYG87_04855	HYG87_04845HYG87_10360	HYG87_04850HYG87_10355		
51	A.Eur	Methanothermus	M mfv	Mfer_0979	Mfer_1165Mfer_0981	Mfer_1164Mfer_0980	Mfer_0978	Mfer_1163	Mfer_0976	Mfer_0977	Mfer_0975	Mfer_0535Mfer_1096	Mfer_0254	Mfer_0811	Mfer_0722	Mfer_0274	Mfer_0072Mfer_0779	Mfer_0780	Mfer_0781	Mfer_0782	Mfer_0783	Mfer_0778	Mfer_0777	Mfer_0776	Mfer_0784Mfer_0734	Mfer_0788Mfer_0731	Mfer_0785Mfer_0733				Mfer_0184	Mfer_0739	Mfer_0740			Mfer_0184	Mfer_0739	Mfer_0740	Mfer_0724Mfer_0727	Mfer_0729	Mfer_0728	Mfer_0694Mfer_0726	Mfer_0725Mfer_0695
52	A.Eur	Methanopyrus	M mka	MK1529	MK0259MK1527	MK1530	MK1526		MK0307MK0323	MK1525	MK1625	MK0116MK0816	MK0625	MK0011	MK0013	MK0524	MK0660	MK0659	MK0658	MK0657	MK0656	MK1485	MK0661	MK0662	MK0655	MK0651	MK0654				MK0249MK0265	MK0572	MK0573			MK0249MK0265	MK0572	MK0573	MK0268MK0627	MK0266MK0178	MK0267MK0179	MK0321	MK0322
53	A.Eur	Methanosarcina	M mba	Mbar_A1289	Mbar_A1292Mbar_A1763Mbar_A1560Mbar_A2922	Mbar_A1290	Mbar_A1291Mbar_A2923	Mbar_A1287Mbar_A0931Mbar_A0795	Mbar_A2588Mbar_A1288	Mbar_A2921		Mbar_A0980	Mbar_A2233	Mbar_A1095		Mbar_A0254	Mbar_A1258Mbar_A2073Mbar_A1713Mbar_A0410	Mbar_A1259	Mbar_A1260	Mbar_A1261	Mbar_A1262	Mbar_A1257	Mbar_A1256	Mbar_A1255Mbar_A2072	Mbar_A0893	Mbar_A0897	Mbar_A0894	Mbar_A1952	Mbar_A1954	Mbar_A1953	Mbar_A2589	Mbar_A0639	Mbar_A0640	Mbar_A1599	Mbar_A1598	Mbar_A2589	Mbar_A0639	Mbar_A0640				Mbar_A1561	Mbar_A1562
54	A.Eur	Methanosarcina	M mby	MSBRM_0391MSBRM_0640MSBRM_0648	MSBRM_0394MSBRM_2897MSBRM_1480MSBRM_0643MSBRM_0647	MSBRM_0392MSBRM_0641MSBRM_0649	MSBRM_0393MSBRM_1479MSBRM_0642MSBRM_0646	MSBRM_0389MSBRM_0520	MSBRM_0390MSBRM_1493MSBRM_0639	MSBRM_1481		MSBRM_3513	MSBRM_1678	MSBRM_3350		MSBRM_2698	MSBRM_2435MSBRM_0356MSBRM_2967MSBRM_0612	MSBRM_0357	MSBRM_0358	MSBRM_0359	MSBRM_0360	MSBRM_0355	MSBRM_0354	MSBRM_2436MSBRM_0353	MSBRM_0101	MSBRM_0097	MSBRM_0100	MSBRM_0713	MSBRM_0711	MSBRM_0712	MSBRM_1492	MSBRM_3200	MSBRM_3201	MSBRM_2859	MSBRM_2860	MSBRM_1492	MSBRM_3200	MSBRM_3201				MSBRM_2896	MSBRM_2895
55	A.Eur	Methanosarcina	M mbw	MSBRW_3435	MSBRW_1818MSBRW_2975MSBRW_3432MSBRW_3170	MSBRW_3434	MSBRW_1817MSBRW_3433	MSBRW_3437MSBRW_0067MSBRW_0207	MSBRW_2141MSBRW_3436	MSBRW_1819		MSBRW_3742	MSBRW_2514	MSBRW_3627		MSBRW_0741	MSBRW_0590MSBRW_3022MSBRW_3466MSBRW_2666	MSBRW_3465	MSBRW_3464	MSBRW_3463	MSBRW_3462	MSBRW_3467	MSBRW_3468	MSBRW_3469MSBRW_2667	MSBRW_0105	MSBRW_0101	MSBRW_0104	MSBRW_2784	MSBRW_2782	MSBRW_2783	MSBRW_2140	MSBRW_0364	MSBRW_0363	MSBRW_3132	MSBRW_3133	MSBRW_2140	MSBRW_0364	MSBRW_0363				MSBRW_3169	MSBRW_3168
56	A.Eur	Methanosarcina	M mbar	MSBR2_1990MSBR2_1737MSBR2_1727	MSBR2_2856MSBR2_0922MSBR2_1987MSBR2_1728MSBR2_1732	MSBR2_1989MSBR2_1734MSBR2_1726	MSBR2_0923MSBR2_1988MSBR2_1729MSBR2_1733	MSBR2_1992MSBR2_1857	MSBR2_0909MSBR2_1739MSBR2_1991	MSBR2_0921		MSBR2_3465	MSBR2_0727	MSBR2_3303		MSBR2_2654	MSBR2_2400MSBR2_2928MSBR2_1768MSBR2_2026	MSBR2_2025	MSBR2_2024	MSBR2_2023	MSBR2_2022	MSBR2_2027	MSBR2_2028	MSBR2_2401MSBR2_2029	MSBR2_2279	MSBR2_2283	MSBR2_2280	MSBR2_1663	MSBR2_1665	MSBR2_1664	MSBR2_0910	MSBR2_3160	MSBR2_3161	MSBR2_2817	MSBR2_2818	MSBR2_0910	MSBR2_3160	MSBR2_3161				MSBR2_2855	MSBR2_2854
57	A.Eur	Methanosarcina	M mbak	MSBR3_0156MSBR3_2178	MSBR3_0801MSBR3_1837MSBR3_0153MSBR3_2181	MSBR3_0155MSBR3_2179	MSBR3_0802MSBR3_0154MSBR3_2180	MSBR3_0158MSBR3_2176MSBR3_2067	MSBR3_0797MSBR3_0157MSBR3_2177	MSBR3_0800		MSBR3_3472	MSBR3_0457	MSBR3_3304		MSBR3_0245MSBR3_2771	MSBR3_2456MSBR3_2146MSBR3_0127	MSBR3_2147	MSBR3_2148	MSBR3_2149	MSBR3_2150	MSBR3_2145	MSBR3_2144	MSBR3_2457MSBR3_2143	MSBR3_2340	MSBR3_2344	MSBR3_2341	MSBR3_1666	MSBR3_1668	MSBR3_1667	MSBR3_0798	MSBR3_3156	MSBR3_3157	MSBR3_1888	MSBR3_1887	MSBR3_0798	MSBR3_3156	MSBR3_3157					
58	A.Eur	Methanosarcina	M mac	MA_4175MA_0306MA_0833	MA_0834MA_4178MA_0309MA_2878MA_1241	MA_4176MA_0307MA_0832	MA_0835MA_4177MA_0308MA_2879	MA_0304MA_4602MA_0381	MA_2867MA_0305MA_4174	MA_0671MA_2877		MA_0010	MA_1710	MA_4430		MA_3733	MA_1805MA_0272	MA_0273	MA_0274	MA_0275	MA_0276	MA_0271	MA_0270	MA_0269MA_1804	MA_4546	MA_4550	MA_4547	MA_3128	MA_3126	MA_3127	MA_2868	MA_4237	MA_4236	MA_0688	MA_0687	MA_2868	MA_4237	MA_4236					
59	A.Eur	Methanosarcina	M mma	MM_1566MM_1979	MM_1980MM_1569MM_0059	MM_1567MM_1978	MM_1981MM_1568MM_0060	MM_1564MM_1604	MM_0055MM_1565	MM_1824MM_0058		MM_1321	MM_2653	MM_1108		MM_0628	MM_2251MM_1543MM_0255	MM_1544	MM_1545	MM_1546	MM_1547	MM_1542	MM_1541	MM_1540MM_0256	MM_1240	MM_1244	MM_1241	MM_0387	MM_0389	MM_0388	MM_0056	MM_0980	MM_0979	MM_1844	MM_1843	MM_0056	MM_0980	MM_0979					
60	A.Eur	Methanosarcina	M mmj	MSMAS_2701MSMAS_3102	MSMAS_1269MSMAS_2700MSMAS_3099	MSMAS_2702MSMAS_3101	MSMAS_1268MSMAS_2699MSMAS_3100	MSMAS_3104MSMAS_3065	MSMAS_1273MSMAS_3103	MSMAS_1270MSMAS_2857		MSMAS_3341	MSMAS_2053	MSMAS_0195		MSMAS_0681	MSMAS_2444MSMAS_1046MSMAS_3125	MSMAS_3124	MSMAS_3123	MSMAS_3122	MSMAS_3121	MSMAS_3126	MSMAS_3127	MSMAS_1045MSMAS_3128	MSMAS_0073	MSMAS_0069	MSMAS_0072	MSMAS_0915	MSMAS_0913	MSMAS_0914	MSMAS_1272	MSMAS_0319	MSMAS_0320	MSMAS_2838	MSMAS_2839	MSMAS_1272	MSMAS_0319	MSMAS_0320					
61	A.Eur	Methanosarcina	M mmac	MSMAC_3121MSMAC_1719	MSMAC_3118MSMAC_1720MSMAC_2620	MSMAC_3120MSMAC_1718	MSMAC_3119MSMAC_1721MSMAC_2619	MSMAC_3123MSMAC_3084	MSMAC_3122MSMAC_2624	MSMAC_2621MSMAC_1575		MSMAC_3365	MSMAC_1059	MSMAC_0200		MSMAC_0682	MSMAC_2402MSMAC_3144MSMAC_2003	MSMAC_3143	MSMAC_3142	MSMAC_3141	MSMAC_3140	MSMAC_3145	MSMAC_3146	MSMAC_2399MSMAC_3147	MSMAC_0072	MSMAC_0068	MSMAC_0071	MSMAC_0918	MSMAC_0916	MSMAC_0917	MSMAC_2579MSMAC_2623	MSMAC_0323MSMAC_2578	MSMAC_2577MSMAC_0324	MSMAC_1592	MSMAC_1591	MSMAC_2579MSMAC_2623	MSMAC_0323MSMAC_2578	MSMAC_2577MSMAC_0324	MSMAC_2580			MSMAC_2582	MSMAC_2581
62	A.Eur	Methanosarcina	M mvc	MSVAZ_2687MSVAZ_0451MSVAZ_3308	MSVAZ_2690MSVAZ_2713MSVAZ_0450MSVAZ_3311MSVAZ_1964	MSVAZ_2688MSVAZ_0452MSVAZ_3309	MSVAZ_2689MSVAZ_0449MSVAZ_3310MSVAZ_1965	MSVAZ_2685MSVAZ_3306MSVAZ_3088	MSVAZ_1749MSVAZ_2686MSVAZ_3307	MSVAZ_1963		MSVAZ_3505	MSVAZ_1281	MSVAZ_0176		MSVAZ_0679	MSVAZ_0289MSVAZ_3003MSVAZ_0726MSVAZ_0402	MSVAZ_0288	MSVAZ_0287	MSVAZ_0286	MSVAZ_0285	MSVAZ_0290	MSVAZ_0291	MSVAZ_0292MSVAZ_0727	MSVAZ_3413	MSVAZ_3417	MSVAZ_3414	MSVAZ_2790	MSVAZ_2788	MSVAZ_2789	MSVAZ_1748	MSVAZ_3214	MSVAZ_3215	MSVAZ_2771	MSVAZ_2770	MSVAZ_1748	MSVAZ_3214	MSVAZ_3215					
63	A.Eur	Methanosarcina	M mek	MSKOL_3268MSKOL_0437MSKOL_2691	MSKOL_3271MSKOL_0436MSKOL_1945MSKOL_2694MSKOL_2715	MSKOL_3269MSKOL_0438MSKOL_2692	MSKOL_3270MSKOL_0435MSKOL_1946MSKOL_2693	MSKOL_3266MSKOL_2689MSKOL_3051	MSKOL_3267MSKOL_1718MSKOL_2690	MSKOL_1944		MSKOL_3473	MSKOL_1225	MSKOL_0171		MSKOL_0657	MSKOL_0709MSKOL_0272MSKOL_0388	MSKOL_0271	MSKOL_0270	MSKOL_0269	MSKOL_0268	MSKOL_0273	MSKOL_0274	MSKOL_0710MSKOL_0275	MSKOL_3374	MSKOL_3378	MSKOL_3375	MSKOL_2782	MSKOL_2780	MSKOL_2781	MSKOL_1717	MSKOL_3182	MSKOL_3183	MSKOL_2764	MSKOL_2763	MSKOL_1717	MSKOL_3182	MSKOL_3183					
64	A.Eur	Methanosarcina	M mls	MSLAZ_2625MSLAZ_0263	MSLAZ_2624MSLAZ_1581MSLAZ_0266	MSLAZ_2626MSLAZ_0264	MSLAZ_2623MSLAZ_1582MSLAZ_0265	MSLAZ_0261MSLAZ_0194	MSLAZ_1577MSLAZ_0262	MSLAZ_1580MSLAZ_0442		MSLAZ_3094	MSLAZ_1037	MSLAZ_2924		MSLAZ_2235	MSLAZ_0075MSLAZ_1028	MSLAZ_0074	MSLAZ_0073	MSLAZ_0072	MSLAZ_0071	MSLAZ_0076	MSLAZ_0077	MSLAZ_0078MSLAZ_2034	MSLAZ_0156	MSLAZ_0160	MSLAZ_0157	MSLAZ_2204	MSLAZ_2202	MSLAZ_2203	MSLAZ_1578	MSLAZ_2785	MSLAZ_2784	MSLAZ_0424	MSLAZ_0425	MSLAZ_1578	MSLAZ_2785	MSLAZ_2784					
65	A.Eur	Methanosarcina	M metm	MSMTP_2610MSMTP_2998	MSMTP_1472MSMTP_2609MSMTP_2995	MSMTP_2611MSMTP_2997	MSMTP_2608MSMTP_1473MSMTP_2996	MSMTP_3000MSMTP_2962	MSMTP_1468MSMTP_2999	MSMTP_1471MSMTP_2751		MSMTP_3245	MSMTP_2066	MSMTP_0225		MSMTP_0746	MSMTP_1079MSMTP_2101MSMTP_3021	MSMTP_3020	MSMTP_3019	MSMTP_3018	MSMTP_3017	MSMTP_3022	MSMTP_3023	MSMTP_1078MSMTP_3024	MSMTP_0100	MSMTP_0096	MSMTP_0099	MSMTP_2284	MSMTP_2282	MSMTP_2283	MSMTP_1469	MSMTP_0364	MSMTP_0365	MSMTP_2735	MSMTP_2736	MSMTP_1469	MSMTP_0364	MSMTP_0365				MSMTP_1177	
66	A.Eur	Methanosarcina	M mef	MSWH1_2574MSWH1_0217	MSWH1_2573MSWH1_1490MSWH1_0220	MSWH1_2575MSWH1_0218	MSWH1_2572MSWH1_1489MSWH1_0219	MSWH1_0215MSWH1_0042MSWH1_0271	MSWH1_1494MSWH1_0216	MSWH1_1491MSWH1_0422		MSWH1_3192	MSWH1_1963	MSWH1_0494		MSWH1_0878	MSWH1_0192	MSWH1_0193	MSWH1_0194	MSWH1_0195	MSWH1_0196	MSWH1_0191	MSWH1_0190	MSWH1_0189MSWH1_1167	MSWH1_0089	MSWH1_0085	MSWH1_0088	MSWH1_0940	MSWH1_0942	MSWH1_0941	MSWH1_1493	MSWH1_2878	MSWH1_2877	MSWH1_0438	MSWH1_0437	MSWH1_1493	MSWH1_2878	MSWH1_2877				MSWH1_2086	
67	A.Eur	Methanosarcina	M meq	MSWHS_0228MSWHS_2464	MSWHS_0231MSWHS_2465MSWHS_1841	MSWHS_0229MSWHS_2463	MSWHS_0230MSWHS_2466MSWHS_1842	MSWHS_0226MSWHS_0045MSWHS_0277	MSWHS_0227MSWHS_1837	MSWHS_1840MSWHS_0431		MSWHS_3401	MSWHS_3107	MSWHS_0504		MSWHS_0937	MSWHS_0203	MSWHS_0204	MSWHS_0205	MSWHS_0206	MSWHS_0207	MSWHS_0202	MSWHS_0201	MSWHS_1242MSWHS_0200	MSWHS_0092	MSWHS_0088	MSWHS_0091	MSWHS_0992	MSWHS_0994	MSWHS_0993	MSWHS_1838	MSWHS_2114	MSWHS_2115	MSWHS_0449	MSWHS_0448	MSWHS_1838	MSWHS_2114	MSWHS_2115				MSWHS_3009	
68	A.Eur	Methanosarcina	M msj	MSSAC_0769MSSAC_0296MSSAC_3898	MSSAC_0770MSSAC_0301MSSAC_3895MSSAC_1099MSSAC_2868	MSSAC_0768MSSAC_0297MSSAC_3897	MSSAC_0771MSSAC_0300MSSAC_3896MSSAC_2869	MSSAC_0294MSSAC_0051MSSAC_0353	MSSAC_0295MSSAC_3899MSSAC_2859	MSSAC_2867MSSAC_0607		MSSAC_4333	MSSAC_3299	MSSAC_4111		MSSAC_3543	MSSAC_2650MSSAC_0257	MSSAC_0258	MSSAC_0259	MSSAC_0260	MSSAC_0261	MSSAC_0256	MSSAC_0255	MSSAC_2649MSSAC_0254	MSSAC_4255	MSSAC_4251	MSSAC_4254	MSSAC_3372	MSSAC_3374	MSSAC_3373	MSSAC_2860	MSSAC_3849	MSSAC_3850	MSSAC_0624	MSSAC_0623	MSSAC_2860	MSSAC_3849	MSSAC_3850					
